inventory_id,warehouse_id,bin_id,sku_id,batch_id,manufacture_date,expiry_date,received_date,quantity_available,quantity_reserved,quality_status,days_to_expiry
INV_0003869,WH_002,WH_002_AMBIENT_193,SKU_00083,BATCH_0003869,2026-01-29,2027-01-29,2026-02-09,32,0,good,247
INV_0003870,WH_003,WH_003_COOL_002,SKU_00145,BATCH_0003870,2025-09-23,2027-01-14,2025-10-06,23,3,good,232
INV_0003871,WH_002,WH_002_AMBIENT_061,SKU_00141,BATCH_0003871,2025-08-24,2026-08-24,2025-09-03,56,0,good,89
INV_0003872,WH_002,WH_002_AMBIENT_032,SKU_00061,BATCH_0003872,2025-12-08,2028-05-13,2025-12-17,3,0,good,717
INV_0003873,WH_003,WH_003_COOL_007,SKU_00276,BATCH_0003873,2025-05-11,2027-02-09,2025-05-19,46,0,good,258
INV_0003874,WH_001,WH_001_COOL_039,SKU_00131,BATCH_0003874,2025-01-06,2026-11-05,2025-01-16,8,0,good,162
INV_0003875,WH_002,WH_002_COOL_169,SKU_00058,BATCH_0003875,2025-10-03,2026-07-29,2025-10-08,14,0,good,63
INV_0003876,WH_002,WH_002_AMBIENT_047,SKU_00155,BATCH_0003876,2026-01-24,2027-04-23,2026-01-26,23,0,good,331
INV_0003877,WH_003,WH_003_AMBIENT_076,SKU_00126,BATCH_0003877,2025-09-05,2028-01-07,2025-09-11,68,0,good,590
INV_0003878,WH_002,WH_002_COLD_044,SKU_00039,BATCH_0003878,2026-01-28,2027-01-28,2026-02-01,5,0,good,246
INV_0003879,WH_001,WH_001_COOL_065,SKU_00072,BATCH_0003879,2025-01-04,2027-01-04,2025-01-10,85,23,good,222
INV_0003880,WH_003,WH_003_COLD_148,SKU_00204,BATCH_0003880,2025-11-18,2026-11-13,2025-11-27,129,19,good,170
INV_0003881,WH_001,WH_001_COOL_199,SKU_00087,BATCH_0003881,2026-02-08,2028-02-08,2026-02-13,22,2,good,622
INV_0003882,WH_003,WH_003_COOL_109,SKU_00059,BATCH_0003882,2025-09-06,2027-08-11,2025-09-15,13,0,good,441
INV_0003883,WH_003,WH_003_AMBIENT_176,SKU_00052,BATCH_0003883,2024-08-29,2027-05-17,2024-09-10,30,1,good,355
INV_0003884,WH_003,WH_003_AMBIENT_153,SKU_00107,BATCH_0003884,2025-12-21,2026-12-21,2025-12-27,48,5,good,208
INV_0003885,WH_003,WH_003_COOL_074,SKU_00220,BATCH_0003885,2026-03-29,2026-11-27,2026-03-30,6,0,good,184
INV_0003886,WH_002,WH_002_COOL_028,SKU_00064,BATCH_0003886,2025-01-19,2027-01-19,2025-01-30,262,0,good,237
INV_0003887,WH_001,WH_001_COOL_171,SKU_00119,BATCH_0003887,2025-07-17,2026-11-10,2025-07-20,10,0,good,167
INV_0003888,WH_002,WH_002_COLD_020,SKU_00193,BATCH_0003888,2026-01-20,2026-12-20,2026-01-27,39,1,good,207
INV_0003889,WH_002,WH_002_AMBIENT_135,SKU_00250,BATCH_0003889,2025-04-20,2027-11-07,2025-04-28,2,0,good,529
INV_0003890,WH_001,WH_001_COOL_082,SKU_00243,BATCH_0003890,2025-07-27,2027-07-27,2025-08-06,39,0,good,426
INV_0003891,WH_001,WH_001_AMBIENT_054,SKU_00081,BATCH_0003891,2025-05-01,2026-11-03,2025-05-07,20,0,good,160
INV_0003892,WH_002,WH_002_AMBIENT_015,SKU_00125,BATCH_0003892,2025-11-24,2026-11-24,2025-12-03,19,0,good,181
INV_0003893,WH_003,WH_003_AMBIENT_197,SKU_00258,BATCH_0003893,2026-03-22,2027-08-01,2026-04-01,76,1,good,431
INV_0003894,WH_001,WH_001_AMBIENT_200,SKU_00242,BATCH_0003894,2025-11-10,2026-11-10,2025-11-22,35,0,good,167
INV_0003895,WH_002,WH_002_AMBIENT_013,SKU_00285,BATCH_0003895,2026-03-11,2027-03-11,2026-03-17,13,0,good,288
INV_0003896,WH_003,WH_003_COOL_048,SKU_00266,BATCH_0003896,2026-01-19,2027-09-17,2026-01-27,63,0,good,478
INV_0003897,WH_001,WH_001_AMBIENT_190,SKU_00168,BATCH_0003897,2025-10-09,2026-10-09,2025-10-18,35,13,good,135
INV_0003898,WH_003,WH_003_COOL_086,SKU_00088,BATCH_0003898,2025-04-06,2027-04-06,2025-04-07,9,0,good,314
INV_0003899,WH_003,WH_003_COLD_145,SKU_00164,BATCH_0003899,2025-12-17,2026-12-17,2025-12-26,14,0,good,204
INV_0003900,WH_003,WH_003_FROZEN_024,SKU_00287,BATCH_0003900,2024-12-04,2026-12-04,2024-12-17,18,0,good,191
INV_0003901,WH_002,WH_002_COOL_004,SKU_00077,BATCH_0003901,2026-01-27,2027-03-18,2026-01-31,43,15,good,295
INV_0003902,WH_002,WH_002_COLD_028,SKU_00229,BATCH_0003902,2026-01-07,2027-01-07,2026-01-17,50,8,good,225
INV_0003903,WH_002,WH_002_AMBIENT_186,SKU_00103,BATCH_0003903,2026-01-25,2027-01-25,2026-02-01,53,0,good,243
INV_0003904,WH_003,WH_003_AMBIENT_057,SKU_00285,BATCH_0003904,2025-10-25,2026-10-25,2025-10-31,33,0,good,151
INV_0003905,WH_002,WH_002_COOL_124,SKU_00002,BATCH_0003905,2026-04-21,2028-04-20,2026-05-03,71,3,good,694
INV_0003906,WH_003,WH_003_AMBIENT_024,SKU_00109,BATCH_0003906,2026-02-08,2027-03-05,2026-02-19,2,0,good,282
INV_0003907,WH_001,WH_001_AMBIENT_016,SKU_00122,BATCH_0003907,2026-01-16,2028-11-03,2026-01-21,86,0,good,891
INV_0003908,WH_003,WH_003_AMBIENT_059,SKU_00292,BATCH_0003908,2025-07-30,2026-12-19,2025-08-06,46,10,good,206
INV_0003909,WH_003,WH_003_AMBIENT_191,SKU_00194,BATCH_0003909,2025-09-28,2026-09-28,2025-10-11,48,0,good,124
INV_0003910,WH_001,WH_001_AMBIENT_069,SKU_00156,BATCH_0003910,2024-04-28,2026-10-01,2024-05-04,1,0,good,127
INV_0003911,WH_002,WH_002_FROZEN_151,SKU_00201,BATCH_0003911,2026-01-06,2028-01-05,2026-01-12,13,0,good,588
INV_0003912,WH_003,WH_003_COOL_018,SKU_00184,BATCH_0003912,2025-02-21,2026-11-02,2025-03-05,37,0,good,159
INV_0003913,WH_001,WH_001_COOL_063,SKU_00238,BATCH_0003913,2025-07-02,2027-02-25,2025-07-12,8,0,good,274
INV_0003914,WH_001,WH_001_COOL_072,SKU_00070,BATCH_0003914,2025-10-05,2027-10-05,2025-10-16,17,0,good,496
INV_0003915,WH_003,WH_003_AMBIENT_118,SKU_00036,BATCH_0003915,2026-01-13,2027-04-16,2026-01-24,6,0,good,324
INV_0003916,WH_002,WH_002_AMBIENT_093,SKU_00166,BATCH_0003916,2026-01-10,2027-07-22,2026-01-13,79,2,good,421
INV_0003917,WH_002,WH_002_COOL_143,SKU_00099,BATCH_0003917,2025-04-18,2026-09-28,2025-04-30,60,7,good,124
INV_0003918,WH_003,WH_003_AMBIENT_040,SKU_00223,BATCH_0003918,2024-03-23,2027-02-09,2024-03-30,36,0,good,258
INV_0003919,WH_001,WH_001_COOL_041,SKU_00184,BATCH_0003919,2024-12-27,2026-09-07,2025-01-03,56,0,good,103
INV_0003920,WH_003,WH_003_COLD_142,SKU_00231,BATCH_0003920,2026-02-12,2027-02-12,2026-02-17,29,0,good,261
INV_0003921,WH_002,WH_002_AMBIENT_026,SKU_00025,BATCH_0003921,2025-12-26,2026-12-26,2026-01-06,13,0,good,213
INV_0003922,WH_001,WH_001_AMBIENT_180,SKU_00155,BATCH_0003922,2025-05-06,2026-08-03,2025-05-16,14,0,good,68
INV_0003923,WH_003,WH_003_AMBIENT_135,SKU_00004,BATCH_0003923,2025-10-21,2027-03-28,2025-10-29,9,0,good,305
INV_0003924,WH_001,WH_001_COLD_069,SKU_00264,BATCH_0003924,2026-02-10,2026-06-30,2026-02-14,41,0,good,34
INV_0003925,WH_001,WH_001_AMBIENT_148,SKU_00124,BATCH_0003925,2026-03-07,2028-03-14,2026-03-13,20,0,good,657
INV_0003926,WH_003,WH_003_AMBIENT_030,SKU_00097,BATCH_0003926,2025-12-10,2028-03-11,2025-12-21,9,0,good,654
INV_0003927,WH_001,WH_001_AMBIENT_080,SKU_00125,BATCH_0003927,2026-02-20,2027-02-20,2026-03-02,60,7,good,269
INV_0003928,WH_002,WH_002_AMBIENT_188,SKU_00071,BATCH_0003928,2026-03-05,2028-12-13,2026-03-08,42,0,good,931
INV_0003929,WH_001,WH_001_COOL_181,SKU_00130,BATCH_0003929,2025-08-16,2027-08-16,2025-08-29,10,0,good,446
INV_0003930,WH_003,WH_003_AMBIENT_006,SKU_00009,BATCH_0003930,2025-11-10,2027-11-24,2025-11-23,17,0,good,546
INV_0003931,WH_001,WH_001_AMBIENT_119,SKU_00027,BATCH_0003931,2025-05-20,2027-01-31,2025-05-31,19,1,good,249
INV_0003932,WH_003,WH_003_AMBIENT_007,SKU_00084,BATCH_0003932,2025-11-16,2026-11-16,2025-11-29,0,0,good,173
INV_0003933,WH_001,WH_001_AMBIENT_189,SKU_00081,BATCH_0003933,2026-01-19,2027-07-24,2026-01-22,20,0,good,423
INV_0003934,WH_002,WH_002_AMBIENT_143,SKU_00255,BATCH_0003934,2025-07-25,2026-08-11,2025-07-30,3,0,good,76
INV_0003935,WH_002,WH_002_AMBIENT_092,SKU_00073,BATCH_0003935,2026-05-13,2027-05-13,2026-05-22,49,0,good,351
INV_0003936,WH_001,WH_001_AMBIENT_147,SKU_00051,BATCH_0003936,2025-08-27,2026-09-13,2025-09-05,15,0,good,109
INV_0003937,WH_001,WH_001_COLD_199,SKU_00256,BATCH_0003937,2026-03-21,2027-03-21,2026-03-22,54,0,good,298
INV_0003938,WH_001,WH_001_FROZEN_029,SKU_00201,BATCH_0003938,2024-12-27,2026-12-26,2025-01-03,3,0,good,213
INV_0003939,WH_001,WH_001_AMBIENT_142,SKU_00159,BATCH_0003939,2025-12-04,2026-12-04,2025-12-12,26,0,good,191
INV_0003940,WH_001,WH_001_COOL_097,SKU_00227,BATCH_0003940,2025-06-03,2027-06-03,2025-06-05,182,0,good,372
INV_0003941,WH_002,WH_002_COOL_153,SKU_00015,BATCH_0003941,2025-05-23,2027-02-10,2025-05-31,24,0,good,259
INV_0003942,WH_003,WH_003_COOL_129,SKU_00224,BATCH_0003942,2026-02-15,2027-04-07,2026-02-18,9,0,good,315
INV_0003943,WH_002,WH_002_COOL_052,SKU_00270,BATCH_0003943,2026-02-10,2027-02-06,2026-02-14,1,0,good,255
INV_0003944,WH_003,WH_003_AMBIENT_149,SKU_00095,BATCH_0003944,2025-12-09,2028-03-28,2025-12-16,36,0,good,671
INV_0003945,WH_002,WH_002_AMBIENT_186,SKU_00205,BATCH_0003945,2025-07-10,2026-08-05,2025-07-20,13,0,good,70
INV_0003946,WH_003,WH_003_FROZEN_142,SKU_00007,BATCH_0003946,2026-02-03,2026-08-15,2026-02-13,16,6,good,80
INV_0003947,WH_003,WH_003_AMBIENT_115,SKU_00186,BATCH_0003947,2025-12-05,2028-01-17,2025-12-13,21,0,good,600
INV_0003948,WH_003,WH_003_COOL_115,SKU_00020,BATCH_0003948,2025-12-19,2027-08-29,2025-12-29,69,0,good,459
INV_0003949,WH_001,WH_001_AMBIENT_117,SKU_00223,BATCH_0003949,2023-12-19,2026-11-06,2024-01-01,47,0,good,163
INV_0003950,WH_001,WH_001_COOL_126,SKU_00175,BATCH_0003950,2026-05-01,2027-04-17,2026-05-05,11,0,good,325
INV_0003951,WH_002,WH_002_AMBIENT_100,SKU_00277,BATCH_0003951,2025-03-22,2027-03-05,2025-03-25,21,0,good,282
INV_0003952,WH_003,WH_003_COLD_113,SKU_00237,BATCH_0003952,2025-12-31,2026-12-31,2026-01-05,69,23,good,218
INV_0003953,WH_001,WH_001_AMBIENT_101,SKU_00259,BATCH_0003953,2026-03-26,2028-03-13,2026-04-05,14,0,good,656
INV_0003954,WH_003,WH_003_AMBIENT_178,SKU_00061,BATCH_0003954,2026-02-24,2028-07-30,2026-03-08,34,0,good,795
INV_0003955,WH_002,WH_002_COLD_137,SKU_00127,BATCH_0003955,2025-12-16,2026-07-14,2025-12-25,29,0,good,48
INV_0003956,WH_002,WH_002_AMBIENT_037,SKU_00055,BATCH_0003956,2025-12-30,2027-05-05,2026-01-09,24,0,good,343
INV_0003957,WH_003,WH_003_COOL_095,SKU_00273,BATCH_0003957,2025-12-15,2027-07-25,2025-12-20,1,0,good,424
INV_0003958,WH_002,WH_002_AMBIENT_023,SKU_00274,BATCH_0003958,2025-07-16,2026-07-16,2025-07-29,3,0,good,50
INV_0003959,WH_002,WH_002_AMBIENT_001,SKU_00046,BATCH_0003959,2025-07-04,2026-07-04,2025-07-08,18,0,good,38
INV_0003960,WH_003,WH_003_AMBIENT_121,SKU_00198,BATCH_0003960,2025-10-23,2026-12-25,2025-10-31,15,4,good,212
INV_0003961,WH_003,WH_003_COOL_200,SKU_00275,BATCH_0003961,2024-12-24,2026-12-24,2024-12-27,33,8,good,211
INV_0003962,WH_003,WH_003_AMBIENT_146,SKU_00012,BATCH_0003962,2026-05-20,2027-05-20,2026-05-22,176,0,good,358
INV_0003963,WH_001,WH_001_COOL_087,SKU_00187,BATCH_0003963,2026-05-24,2027-10-25,2026-05-31,330,0,good,516
INV_0003964,WH_003,WH_003_COOL_120,SKU_00272,BATCH_0003964,2025-12-02,2026-09-24,2025-12-12,29,0,good,120
INV_0003965,WH_002,WH_002_COOL_049,SKU_00077,BATCH_0003965,2026-05-22,2027-07-11,2026-05-28,2,0,good,410
INV_0003966,WH_001,WH_001_AMBIENT_031,SKU_00066,BATCH_0003966,2025-11-22,2027-05-07,2025-12-02,43,0,good,345
INV_0003967,WH_002,WH_002_AMBIENT_097,SKU_00242,BATCH_0003967,2026-02-05,2027-02-05,2026-02-07,113,0,good,254
INV_0003968,WH_002,WH_002_COOL_075,SKU_00261,BATCH_0003968,2026-01-30,2027-02-14,2026-02-06,75,0,good,263
INV_0003969,WH_001,WH_001_AMBIENT_130,SKU_00027,BATCH_0003969,2025-05-26,2027-02-06,2025-05-30,14,5,good,255
INV_0003970,WH_003,WH_003_COLD_182,SKU_00035,BATCH_0003970,2026-01-28,2026-07-04,2026-02-07,6,0,good,38
INV_0003971,WH_003,WH_003_AMBIENT_024,SKU_00022,BATCH_0003971,2026-03-12,2028-05-21,2026-03-19,34,0,good,725
INV_0003972,WH_001,WH_001_AMBIENT_060,SKU_00051,BATCH_0003972,2025-09-13,2026-09-30,2025-09-20,46,0,good,126
INV_0003973,WH_001,WH_001_FROZEN_065,SKU_00007,BATCH_0003973,2026-05-25,2026-12-04,2026-06-06,22,0,good,191
INV_0003974,WH_003,WH_003_AMBIENT_005,SKU_00285,BATCH_0003974,2025-08-21,2026-08-21,2025-08-29,39,0,good,86
INV_0003975,WH_001,WH_001_AMBIENT_127,SKU_00017,BATCH_0003975,2025-02-17,2027-01-23,2025-02-20,31,0,good,241
INV_0003976,WH_003,WH_003_COLD_141,SKU_00053,BATCH_0003976,2026-02-19,2026-10-05,2026-02-22,19,0,good,131
INV_0003977,WH_001,WH_001_AMBIENT_122,SKU_00049,BATCH_0003977,2025-12-18,2027-02-03,2025-12-29,7,0,good,252
INV_0003978,WH_002,WH_002_COOL_104,SKU_00275,BATCH_0003978,2025-12-13,2027-12-13,2025-12-24,73,0,good,565
INV_0003979,WH_002,WH_002_COOL_111,SKU_00219,BATCH_0003979,2026-03-03,2027-12-05,2026-03-14,26,10,good,557
INV_0003980,WH_003,WH_003_COLD_048,SKU_00199,BATCH_0003980,2026-01-22,2027-01-22,2026-01-24,3,0,good,240
INV_0003981,WH_001,WH_001_AMBIENT_103,SKU_00012,BATCH_0003981,2026-03-01,2027-03-01,2026-03-12,14,0,good,278
INV_0003982,WH_003,WH_003_AMBIENT_067,SKU_00188,BATCH_0003982,2025-07-06,2026-07-06,2025-07-14,7,0,good,40
INV_0003983,WH_001,WH_001_COOL_020,SKU_00175,BATCH_0003983,2025-07-29,2026-07-15,2025-08-06,19,0,good,49
INV_0003984,WH_003,WH_003_AMBIENT_027,SKU_00102,BATCH_0003984,2026-03-02,2028-08-16,2026-03-04,8,0,good,812
INV_0003985,WH_003,WH_003_COOL_020,SKU_00089,BATCH_0003985,2025-10-04,2027-01-02,2025-10-13,77,12,good,220
INV_0003986,WH_001,WH_001_AMBIENT_188,SKU_00104,BATCH_0003986,2025-04-19,2027-06-08,2025-04-24,133,0,good,377
INV_0003987,WH_002,WH_002_COLD_058,SKU_00249,BATCH_0003987,2026-02-28,2027-01-28,2026-03-10,15,0,good,246
INV_0003988,WH_003,WH_003_COOL_051,SKU_00006,BATCH_0003988,2025-10-21,2027-10-21,2025-11-03,139,0,good,512
INV_0003989,WH_001,WH_001_AMBIENT_092,SKU_00185,BATCH_0003989,2025-10-02,2026-10-02,2025-10-07,143,0,good,128
INV_0003990,WH_001,WH_001_AMBIENT_007,SKU_00269,BATCH_0003990,2025-04-18,2026-08-18,2025-04-27,6,0,good,83
INV_0003991,WH_002,WH_002_COOL_101,SKU_00206,BATCH_0003991,2025-03-13,2026-09-03,2025-03-18,14,0,good,99
INV_0003992,WH_001,WH_001_COOL_016,SKU_00208,BATCH_0003992,2025-04-03,2027-04-03,2025-04-15,23,0,good,311
INV_0003993,WH_003,WH_003_COOL_018,SKU_00167,BATCH_0003993,2026-04-11,2026-10-17,2026-04-21,11,1,good,143
INV_0003994,WH_001,WH_001_FROZEN_144,SKU_00296,BATCH_0003994,2026-04-19,2028-04-18,2026-04-23,16,0,good,692
INV_0003995,WH_002,WH_002_COLD_143,SKU_00300,BATCH_0003995,2025-10-29,2026-10-29,2025-11-04,15,5,good,155
INV_0003996,WH_002,WH_002_COOL_093,SKU_00207,BATCH_0003996,2026-04-20,2027-04-26,2026-04-30,9,0,good,334
INV_0003997,WH_002,WH_002_AMBIENT_090,SKU_00022,BATCH_0003997,2025-05-17,2027-07-27,2025-05-30,15,0,good,426
INV_0003998,WH_001,WH_001_COOL_171,SKU_00211,BATCH_0003998,2025-10-14,2027-10-14,2025-10-17,44,0,good,505
INV_0003999,WH_001,WH_001_FROZEN_152,SKU_00201,BATCH_0003999,2026-03-08,2028-03-06,2026-03-12,220,0,good,649
INV_0004000,WH_002,WH_002_FROZEN_075,SKU_00189,BATCH_0004000,2024-10-07,2026-10-07,2024-10-14,122,0,good,133
INV_0004001,WH_003,WH_003_AMBIENT_058,SKU_00081,BATCH_0004001,2025-06-27,2026-12-30,2025-07-07,38,0,good,217
INV_0004002,WH_002,WH_002_AMBIENT_065,SKU_00194,BATCH_0004002,2026-04-30,2027-04-30,2026-05-11,3,0,good,338
INV_0004003,WH_002,WH_002_AMBIENT_069,SKU_00073,BATCH_0004003,2025-12-20,2026-12-20,2026-01-01,257,0,good,207
INV_0004004,WH_002,WH_002_COLD_030,SKU_00229,BATCH_0004004,2025-12-16,2026-12-16,2025-12-28,23,0,good,203
INV_0004005,WH_001,WH_001_AMBIENT_022,SKU_00265,BATCH_0004005,2026-04-02,2028-06-28,2026-04-04,33,1,good,763
INV_0004006,WH_003,WH_003_COLD_171,SKU_00106,BATCH_0004006,2026-03-27,2027-01-02,2026-04-06,320,71,good,220
INV_0004007,WH_003,WH_003_AMBIENT_041,SKU_00163,BATCH_0004007,2026-03-21,2027-10-04,2026-03-30,8,0,good,495
INV_0004008,WH_003,WH_003_COOL_097,SKU_00212,BATCH_0004008,2025-03-11,2026-11-12,2025-03-14,21,7,good,169
INV_0004009,WH_001,WH_001_AMBIENT_085,SKU_00235,BATCH_0004009,2026-01-20,2027-01-20,2026-01-23,10,0,good,238
INV_0004010,WH_003,WH_003_COLD_025,SKU_00069,BATCH_0004010,2026-01-29,2026-12-26,2026-02-11,37,3,good,213
INV_0004011,WH_001,WH_001_AMBIENT_194,SKU_00191,BATCH_0004011,2026-04-28,2028-11-15,2026-04-29,27,0,good,903
INV_0004012,WH_002,WH_002_COOL_191,SKU_00208,BATCH_0004012,2025-02-15,2027-02-15,2025-02-25,80,2,good,264
INV_0004013,WH_002,WH_002_AMBIENT_072,SKU_00055,BATCH_0004013,2026-03-07,2027-07-11,2026-03-17,128,0,good,410
INV_0004014,WH_003,WH_003_COOL_088,SKU_00207,BATCH_0004014,2025-10-26,2026-11-01,2025-11-05,151,26,good,158
INV_0004015,WH_002,WH_002_AMBIENT_174,SKU_00248,BATCH_0004015,2025-06-22,2027-09-24,2025-06-25,30,11,good,485
INV_0004016,WH_003,WH_003_FROZEN_042,SKU_00189,BATCH_0004016,2024-12-17,2026-12-17,2024-12-24,159,0,good,204
INV_0004017,WH_002,WH_002_AMBIENT_119,SKU_00241,BATCH_0004017,2025-07-27,2028-01-21,2025-08-04,7,0,good,604
INV_0004018,WH_002,WH_002_AMBIENT_055,SKU_00299,BATCH_0004018,2025-05-24,2027-01-14,2025-05-27,12,0,good,232
INV_0004019,WH_003,WH_003_AMBIENT_199,SKU_00279,BATCH_0004019,2024-03-04,2027-01-01,2024-03-13,6,0,good,219
INV_0004020,WH_002,WH_002_AMBIENT_046,SKU_00232,BATCH_0004020,2025-10-07,2027-06-26,2025-10-12,7,0,good,395
INV_0004021,WH_002,WH_002_COOL_163,SKU_00212,BATCH_0004021,2024-12-19,2026-08-22,2024-12-31,17,0,good,87
INV_0004022,WH_002,WH_002_COOL_091,SKU_00044,BATCH_0004022,2026-01-25,2027-12-08,2026-02-06,15,2,good,560
INV_0004023,WH_002,WH_002_COLD_038,SKU_00231,BATCH_0004023,2026-02-06,2027-02-06,2026-02-09,56,0,good,255
INV_0004024,WH_002,WH_002_AMBIENT_123,SKU_00115,BATCH_0004024,2026-04-17,2028-02-11,2026-04-22,39,10,good,625
INV_0004025,WH_001,WH_001_AMBIENT_046,SKU_00214,BATCH_0004025,2025-12-06,2028-03-09,2025-12-19,3,0,good,652
INV_0004026,WH_002,WH_002_COOL_167,SKU_00240,BATCH_0004026,2025-12-16,2026-09-28,2025-12-24,45,0,good,124
INV_0004027,WH_003,WH_003_AMBIENT_123,SKU_00097,BATCH_0004027,2024-06-04,2026-09-04,2024-06-16,14,0,good,100
INV_0004028,WH_001,WH_001_COOL_085,SKU_00162,BATCH_0004028,2026-02-23,2028-02-23,2026-02-27,56,9,good,637
INV_0004029,WH_001,WH_001_AMBIENT_055,SKU_00255,BATCH_0004029,2025-07-20,2026-08-06,2025-07-28,90,27,good,71
INV_0004030,WH_003,WH_003_COOL_126,SKU_00212,BATCH_0004030,2025-07-02,2027-03-05,2025-07-14,16,0,good,282
INV_0004031,WH_002,WH_002_COOL_040,SKU_00207,BATCH_0004031,2026-01-16,2027-01-22,2026-01-29,24,1,good,240
INV_0004032,WH_002,WH_002_AMBIENT_199,SKU_00214,BATCH_0004032,2025-04-16,2027-07-19,2025-04-28,7,0,good,418
INV_0004033,WH_001,WH_001_FROZEN_190,SKU_00284,BATCH_0004033,2025-11-28,2027-11-28,2025-12-05,71,0,good,550
INV_0004034,WH_002,WH_002_COLD_001,SKU_00229,BATCH_0004034,2026-02-26,2027-02-26,2026-03-10,9,0,good,275
INV_0004035,WH_002,WH_002_AMBIENT_104,SKU_00213,BATCH_0004035,2024-05-17,2026-09-29,2024-05-30,52,0,good,125
INV_0004036,WH_001,WH_001_COLD_137,SKU_00231,BATCH_0004036,2025-08-26,2026-08-26,2025-09-03,15,0,good,91
INV_0004037,WH_002,WH_002_COOL_164,SKU_00273,BATCH_0004037,2026-02-25,2027-10-05,2026-02-26,99,0,good,496
INV_0004038,WH_003,WH_003_AMBIENT_062,SKU_00147,BATCH_0004038,2025-07-15,2028-04-12,2025-07-26,7,0,good,686
INV_0004039,WH_003,WH_003_COOL_011,SKU_00121,BATCH_0004039,2025-09-01,2026-11-04,2025-09-04,21,0,good,161
INV_0004040,WH_003,WH_003_COOL_200,SKU_00072,BATCH_0004040,2025-04-09,2027-04-09,2025-04-10,1688,578,good,317
INV_0004041,WH_002,WH_002_AMBIENT_160,SKU_00230,BATCH_0004041,2025-08-14,2027-08-22,2025-08-25,8,0,good,452
INV_0004042,WH_002,WH_002_AMBIENT_157,SKU_00135,BATCH_0004042,2026-04-17,2027-04-17,2026-04-26,13,3,good,325
INV_0004043,WH_003,WH_003_COLD_113,SKU_00199,BATCH_0004043,2025-08-19,2026-08-19,2025-08-29,30,0,good,84
INV_0004044,WH_003,WH_003_AMBIENT_001,SKU_00004,BATCH_0004044,2025-08-11,2027-01-16,2025-08-22,5,0,good,234
INV_0004045,WH_003,WH_003_FROZEN_118,SKU_00197,BATCH_0004045,2026-03-07,2028-03-06,2026-03-11,15,3,good,649
INV_0004046,WH_002,WH_002_COOL_006,SKU_00161,BATCH_0004046,2025-06-06,2027-01-19,2025-06-09,14,0,good,237
INV_0004047,WH_001,WH_001_COOL_059,SKU_00227,BATCH_0004047,2025-01-14,2027-01-14,2025-01-23,63,2,good,232
INV_0004048,WH_002,WH_002_COOL_159,SKU_00167,BATCH_0004048,2025-12-19,2026-06-26,2025-12-28,77,1,good,30
INV_0004049,WH_001,WH_001_AMBIENT_032,SKU_00263,BATCH_0004049,2025-09-16,2027-07-05,2025-09-25,13,3,good,404
INV_0004050,WH_001,WH_001_COOL_054,SKU_00099,BATCH_0004050,2025-08-14,2027-01-24,2025-08-17,132,0,good,242
INV_0004051,WH_001,WH_001_AMBIENT_030,SKU_00190,BATCH_0004051,2025-02-02,2026-10-12,2025-02-07,13,0,good,138
INV_0004052,WH_002,WH_002_AMBIENT_074,SKU_00132,BATCH_0004052,2025-09-07,2026-09-07,2025-09-17,13,0,good,103
INV_0004053,WH_001,WH_001_COLD_099,SKU_00196,BATCH_0004053,2025-12-28,2026-07-18,2026-01-07,4,0,good,52
INV_0004054,WH_001,WH_001_AMBIENT_090,SKU_00203,BATCH_0004054,2024-11-28,2026-08-13,2024-11-29,86,0,good,78
INV_0004055,WH_002,WH_002_AMBIENT_186,SKU_00215,BATCH_0004055,2025-06-13,2026-11-27,2025-06-25,17,0,good,184
INV_0004056,WH_002,WH_002_COLD_068,SKU_00035,BATCH_0004056,2026-05-08,2026-10-12,2026-05-12,20,0,good,138
INV_0004057,WH_003,WH_003_COOL_105,SKU_00207,BATCH_0004057,2026-04-14,2027-04-20,2026-04-22,16,0,good,328
INV_0004058,WH_001,WH_001_AMBIENT_025,SKU_00102,BATCH_0004058,2024-08-16,2027-01-31,2024-08-29,12,0,good,249
INV_0004059,WH_001,WH_001_AMBIENT_127,SKU_00215,BATCH_0004059,2026-03-29,2027-09-12,2026-04-08,43,12,good,473
INV_0004060,WH_002,WH_002_AMBIENT_117,SKU_00172,BATCH_0004060,2025-02-02,2027-04-11,2025-02-15,25,0,good,319
INV_0004061,WH_003,WH_003_COLD_152,SKU_00085,BATCH_0004061,2025-08-14,2026-08-14,2025-08-23,6,0,good,79
INV_0004062,WH_002,WH_002_COLD_152,SKU_00251,BATCH_0004062,2026-05-20,2027-05-20,2026-05-26,10,0,good,358
INV_0004063,WH_002,WH_002_COOL_013,SKU_00099,BATCH_0004063,2025-07-23,2027-01-02,2025-08-03,3,0,good,220
INV_0004064,WH_003,WH_003_AMBIENT_200,SKU_00143,BATCH_0004064,2026-04-24,2027-04-24,2026-04-27,20,0,good,332
INV_0004065,WH_001,WH_001_AMBIENT_104,SKU_00056,BATCH_0004065,2025-11-17,2027-02-05,2025-11-25,153,0,good,254
INV_0004066,WH_002,WH_002_AMBIENT_192,SKU_00005,BATCH_0004066,2024-08-13,2026-09-24,2024-08-18,64,0,good,120
INV_0004067,WH_002,WH_002_COOL_098,SKU_00058,BATCH_0004067,2025-09-26,2026-07-22,2025-10-09,76,0,good,56
INV_0004068,WH_001,WH_001_AMBIENT_169,SKU_00122,BATCH_0004068,2024-08-04,2027-05-23,2024-08-08,19,0,good,361
